('not', 'see', 'who'),1,1.4352350197344816e-05
('see', 'who', 'it'),1,1.4352350197344816e-05
('who', 'it', 'was'),1,1.4352350197344816e-05
('went', 'on', 'I'),1,1.4352350197344816e-05
('on', 'I', 'wanted'),1,1.4352350197344816e-05
('to', 'get', 'home'),1,1.4352350197344816e-05
('get', 'home', 'The'),1,1.4352350197344816e-05
('home', 'The', 'Boulevard'),1,1.4352350197344816e-05
('The', 'Boulevard', 'Montparnasse'),1,1.4352350197344816e-05
('Boulevard', 'Montparnasse', 'was'),1,1.4352350197344816e-05
('Montparnasse', 'was', 'deserted'),1,1.4352350197344816e-05
('was', 'deserted', 'Lavigne'),1,1.4352350197344816e-05
('deserted', 'Lavigne', "'s"),1,1.4352350197344816e-05
('Lavigne', "'s", 'was'),1,1.4352350197344816e-05
("'s", 'was', 'closed'),1,1.4352350197344816e-05
('was', 'closed', 'tight'),1,1.4352350197344816e-05
('closed', 'tight', 'and'),1,1.4352350197344816e-05
('tight', 'and', 'they'),1,1.4352350197344816e-05
('they', 'were', 'stacking'),1,1.4352350197344816e-05
('were', 'stacking', 'the'),1,1.4352350197344816e-05
('stacking', 'the', 'tables'),1,1.4352350197344816e-05
('the', 'tables', 'outside'),1,1.4352350197344816e-05
('tables', 'outside', 'the'),1,1.4352350197344816e-05
('outside', 'the', 'Closerie'),1,1.4352350197344816e-05
('the', 'Closerie', 'des'),1,1.4352350197344816e-05
('des', 'Lilas', 'I'),1,1.4352350197344816e-05
('Lilas', 'I', 'passed'),1,1.4352350197344816e-05
('I', 'passed', 'Ney'),1,1.4352350197344816e-05
('passed', 'Ney', "'s"),1,1.4352350197344816e-05
('Ney', "'s", 'statue'),1,1.4352350197344816e-05
("'s", 'statue', 'standing'),1,1.4352350197344816e-05
('statue', 'standing', 'among'),1,1.4352350197344816e-05
('standing', 'among', 'the'),1,1.4352350197344816e-05
('among', 'the', 'new-leaved'),1,1.4352350197344816e-05
('the', 'new-leaved', 'chestnut-trees'),1,1.4352350197344816e-05
('new-leaved', 'chestnut-trees', 'in'),1,1.4352350197344816e-05
('chestnut-trees', 'in', 'the'),1,1.4352350197344816e-05
('in', 'the', 'arc-light'),1,1.4352350197344816e-05
('the', 'arc-light', 'There'),1,1.4352350197344816e-05
('arc-light', 'There', 'was'),1,1.4352350197344816e-05
('was', 'a', 'faded'),1,1.4352350197344816e-05
('a', 'faded', 'purple'),1,1.4352350197344816e-05
('faded', 'purple', 'wreath'),1,1.4352350197344816e-05
('purple', 'wreath', 'leaning'),1,1.4352350197344816e-05
('wreath', 'leaning', 'against'),1,1.4352350197344816e-05
('against', 'the', 'base'),1,1.4352350197344816e-05
('the', 'base', 'I'),1,1.4352350197344816e-05
('base', 'I', 'stopped'),1,1.4352350197344816e-05
('I', 'stopped', 'and'),1,1.4352350197344816e-05
('stopped', 'and', 'read'),1,1.4352350197344816e-05
('read', 'the', 'inscription'),1,1.4352350197344816e-05
('the', 'inscription', 'from'),1,1.4352350197344816e-05
('inscription', 'from', 'the'),1,1.4352350197344816e-05
('from', 'the', 'Bonapartist'),1,1.4352350197344816e-05
('the', 'Bonapartist', 'Groups'),1,1.4352350197344816e-05
('Bonapartist', 'Groups', 'some'),1,1.4352350197344816e-05
('Groups', 'some', 'date'),1,1.4352350197344816e-05
('some', 'date', 'I'),1,1.4352350197344816e-05
('date', 'I', 'forget'),1,1.4352350197344816e-05
('I', 'forget', 'He'),1,1.4352350197344816e-05
('forget', 'He', 'looked'),1,1.4352350197344816e-05
('He', 'looked', 'very'),1,1.4352350197344816e-05
('looked', 'very', 'fine'),1,1.4352350197344816e-05
('very', 'fine', 'Marshal'),1,1.4352350197344816e-05
('fine', 'Marshal', 'Ney'),1,1.4352350197344816e-05
('Marshal', 'Ney', 'in'),1,1.4352350197344816e-05
('Ney', 'in', 'his'),1,1.4352350197344816e-05
('in', 'his', 'top-boots'),1,1.4352350197344816e-05
('his', 'top-boots', 'gesturing'),1,1.4352350197344816e-05
('top-boots', 'gesturing', 'with'),1,1.4352350197344816e-05
('gesturing', 'with', 'his'),1,1.4352350197344816e-05
('his', 'sword', 'among'),1,1.4352350197344816e-05
('sword', 'among', 'the'),1,1.4352350197344816e-05
('among', 'the', 'green'),1,1.4352350197344816e-05
('the', 'green', 'new'),1,1.4352350197344816e-05
('green', 'new', 'horse-chestnut'),1,1.4352350197344816e-05
('new', 'horse-chestnut', 'leaves'),1,1.4352350197344816e-05
('horse-chestnut', 'leaves', 'My'),1,1.4352350197344816e-05
('leaves', 'My', 'flat'),1,1.4352350197344816e-05
('My', 'flat', 'was'),1,1.4352350197344816e-05
('flat', 'was', 'just'),1,1.4352350197344816e-05
('was', 'just', 'across'),1,1.4352350197344816e-05
('street', 'a', 'little'),1,1.4352350197344816e-05
('little', 'way', 'down'),1,1.4352350197344816e-05
('St', 'Michel', 'There'),1,1.4352350197344816e-05
('Michel', 'There', 'was'),1,1.4352350197344816e-05
('in', 'the', 'concierge'),1,1.4352350197344816e-05
('the', 'concierge', "'s"),1,1.4352350197344816e-05
('concierge', "'s", 'room'),1,1.4352350197344816e-05
('room', 'and', 'I'),1,1.4352350197344816e-05
('I', 'knocked', 'on'),1,1.4352350197344816e-05
('door', 'and', 'she'),1,1.4352350197344816e-05
('gave', 'me', 'my'),1,1.4352350197344816e-05
('me', 'my', 'mail'),1,1.4352350197344816e-05
('my', 'mail', 'I'),1,1.4352350197344816e-05
('mail', 'I', 'wished'),1,1.4352350197344816e-05
('I', 'wished', 'her'),1,1.4352350197344816e-05
('wished', 'her', 'good'),1,1.4352350197344816e-05
('her', 'good', 'night'),1,1.4352350197344816e-05
('and', 'went', 'up-stairs'),1,1.4352350197344816e-05
('went', 'up-stairs', 'There'),1,1.4352350197344816e-05
('up-stairs', 'There', 'were'),1,1.4352350197344816e-05
('were', 'two', 'letters'),1,1.4352350197344816e-05
('two', 'letters', 'and'),1,1.4352350197344816e-05
('letters', 'and', 'some'),1,1.4352350197344816e-05
('and', 'some', 'papers'),1,1.4352350197344816e-05
('some', 'papers', 'I'),1,1.4352350197344816e-05
('papers', 'I', 'looked'),1,1.4352350197344816e-05
('at', 'them', 'under'),1,1.4352350197344816e-05
('them', 'under', 'the'),1,1.4352350197344816e-05
('the', 'gas-light', 'in'),1,1.4352350197344816e-05
('gas-light', 'in', 'the'),1,1.4352350197344816e-05
('the', 'dining-room', 'The'),1,1.4352350197344816e-05
('dining-room', 'The', 'letters'),1,1.4352350197344816e-05
('The', 'letters', 'were'),1,1.4352350197344816e-05
('letters', 'were', 'from'),1,1.4352350197344816e-05
('were', 'from', 'the'),1,1.4352350197344816e-05
('the', 'States', 'One'),1,1.4352350197344816e-05
('States', 'One', 'was'),1,1.4352350197344816e-05
('One', 'was', 'a'),1,1.4352350197344816e-05
('was', 'a', 'bank'),1,1.4352350197344816e-05
('a', 'bank', 'statement'),1,1.4352350197344816e-05
('bank', 'statement', 'It'),1,1.4352350197344816e-05
('statement', 'It', 'showed'),1,1.4352350197344816e-05
('It', 'showed', 'a'),1,1.4352350197344816e-05
('showed', 'a', 'balance'),1,1.4352350197344816e-05
('balance', 'of', '2432.60'),1,1.4352350197344816e-05
('of', '2432.60', 'I'),1,1.4352350197344816e-05
('2432.60', 'I', 'got'),1,1.4352350197344816e-05
('got', 'out', 'my'),1,1.4352350197344816e-05
('out', 'my', 'check-book'),1,1.4352350197344816e-05
('my', 'check-book', 'and'),1,1.4352350197344816e-05
('check-book', 'and', 'deducted'),1,1.4352350197344816e-05
('and', 'deducted', 'four'),1,1.4352350197344816e-05
('deducted', 'four', 'checks'),1,1.4352350197344816e-05
('four', 'checks', 'drawn'),1,1.4352350197344816e-05
('checks', 'drawn', 'since'),1,1.4352350197344816e-05
('drawn', 'since', 'the'),1,1.4352350197344816e-05
('since', 'the', 'first'),1,1.4352350197344816e-05
('the', 'first', 'of'),1,1.4352350197344816e-05
('first', 'of', 'the'),1,1.4352350197344816e-05
('of', 'the', 'month'),1,1.4352350197344816e-05
('the', 'month', 'and'),1,1.4352350197344816e-05
('month', 'and', 'discovered'),1,1.4352350197344816e-05
('and', 'discovered', 'I'),1,1.4352350197344816e-05
('discovered', 'I', 'had'),1,1.4352350197344816e-05
('had', 'a', 'balance'),1,1.4352350197344816e-05
('balance', 'of', '1832.60'),1,1.4352350197344816e-05
('of', '1832.60', 'I'),1,1.4352350197344816e-05
('1832.60', 'I', 'wrote'),1,1.4352350197344816e-05
('I', 'wrote', 'this'),1,1.4352350197344816e-05
('wrote', 'this', 'on'),1,1.4352350197344816e-05
('this', 'on', 'the'),1,1.4352350197344816e-05
('of', 'the', 'statement'),1,1.4352350197344816e-05
('the', 'statement', 'The'),1,1.4352350197344816e-05
('statement', 'The', 'other'),1,1.4352350197344816e-05
('The', 'other', 'letter'),1,1.4352350197344816e-05
('other', 'letter', 'was'),1,1.4352350197344816e-05
('letter', 'was', 'a'),1,1.4352350197344816e-05
('was', 'a', 'wedding'),1,1.4352350197344816e-05
('a', 'wedding', 'announcement'),1,1.4352350197344816e-05
('wedding', 'announcement', 'Mr'),1,1.4352350197344816e-05
('announcement', 'Mr', 'and'),1,1.4352350197344816e-05
('Mr', 'and', 'Mrs'),1,1.4352350197344816e-05
('and', 'Mrs', 'Aloysius'),1,1.4352350197344816e-05
('Mrs', 'Aloysius', 'Kirby'),1,1.4352350197344816e-05
('Aloysius', 'Kirby', 'announce'),1,1.4352350197344816e-05
('Kirby', 'announce', 'the'),1,1.4352350197344816e-05
('announce', 'the', 'marriage'),1,1.4352350197344816e-05
('the', 'marriage', 'of'),1,1.4352350197344816e-05
('marriage', 'of', 'their'),1,1.4352350197344816e-05
('of', 'their', 'daughter'),1,1.4352350197344816e-05
('their', 'daughter', 'Katherine'),1,1.4352350197344816e-05
('daughter', 'Katherine', 'I'),1,1.4352350197344816e-05
('Katherine', 'I', 'knew'),1,1.4352350197344816e-05
('I', 'knew', 'neither'),1,1.4352350197344816e-05
('knew', 'neither', 'the'),1,1.4352350197344816e-05
('neither', 'the', 'girl'),1,1.4352350197344816e-05
('the', 'girl', 'nor'),1,1.4352350197344816e-05
('girl', 'nor', 'the'),1,1.4352350197344816e-05
('nor', 'the', 'man'),1,1.4352350197344816e-05
('the', 'man', 'she'),1,1.4352350197344816e-05
('man', 'she', 'was'),1,1.4352350197344816e-05
('she', 'was', 'marrying'),1,1.4352350197344816e-05
('was', 'marrying', 'They'),1,1.4352350197344816e-05
('marrying', 'They', 'must'),1,1.4352350197344816e-05
('They', 'must', 'be'),1,1.4352350197344816e-05
('must', 'be', 'circularizing'),1,1.4352350197344816e-05
('be', 'circularizing', 'the'),1,1.4352350197344816e-05
('circularizing', 'the', 'town'),1,1.4352350197344816e-05
('was', 'a', 'funny'),1,1.4352350197344816e-05
('funny', 'name', 'I'),1,1.4352350197344816e-05
('name', 'I', 'felt'),1,1.4352350197344816e-05
('I', 'felt', 'sure'),1,1.4352350197344816e-05
('felt', 'sure', 'I'),1,1.4352350197344816e-05
('could', 'remember', 'anybody'),1,1.4352350197344816e-05
('remember', 'anybody', 'with'),1,1.4352350197344816e-05
('anybody', 'with', 'a'),1,1.4352350197344816e-05
('with', 'a', 'name'),1,1.4352350197344816e-05
('a', 'name', 'like'),1,1.4352350197344816e-05
('name', 'like', 'Aloysius'),1,1.4352350197344816e-05
('like', 'Aloysius', 'It'),1,1.4352350197344816e-05
('Aloysius', 'It', 'was'),1,1.4352350197344816e-05
('a', 'good', 'Catholic'),1,1.4352350197344816e-05
('good', 'Catholic', 'name'),1,1.4352350197344816e-05
('Catholic', 'name', 'There'),1,1.4352350197344816e-05
('name', 'There', 'was'),1,1.4352350197344816e-05
('was', 'a', 'crest'),1,1.4352350197344816e-05
('a', 'crest', 'on'),1,1.4352350197344816e-05
('crest', 'on', 'the'),1,1.4352350197344816e-05
('on', 'the', 'announcement'),1,1.4352350197344816e-05
('the', 'announcement', 'Like'),1,1.4352350197344816e-05
('announcement', 'Like', 'Zizi'),1,1.4352350197344816e-05
('Like', 'Zizi', 'the'),1,1.4352350197344816e-05
('Zizi', 'the', 'Greek'),1,1.4352350197344816e-05
('the', 'Greek', 'duke'),1,1.4352350197344816e-05
('Greek', 'duke', 'And'),1,1.4352350197344816e-05
('duke', 'And', 'that'),1,1.4352350197344816e-05
('And', 'that', 'count'),1,1.4352350197344816e-05
('that', 'count', 'The'),1,1.4352350197344816e-05
('count', 'The', 'count'),1,1.4352350197344816e-05
('count', 'was', 'funny'),1,1.4352350197344816e-05
('was', 'funny', 'Brett'),1,1.4352350197344816e-05
('funny', 'Brett', 'had'),1,1.4352350197344816e-05
('Brett', 'had', 'a'),1,1.4352350197344816e-05
('had', 'a', 'title'),1,1.4352350197344816e-05
('a', 'title', 'too'),1,1.4352350197344816e-05
('title', 'too', 'Lady'),1,1.4352350197344816e-05
('too', 'Lady', 'Ashley'),1,1.4352350197344816e-05
('Lady', 'Ashley', 'To'),1,1.4352350197344816e-05
('Ashley', 'To', 'hell'),1,1.4352350197344816e-05
('hell', 'with', 'Brett'),1,1.4352350197344816e-05
('with', 'Brett', 'To'),1,1.4352350197344816e-05
('Brett', 'To', 'hell'),1,1.4352350197344816e-05
('with', 'you', 'Lady'),1,1.4352350197344816e-05
('you', 'Lady', 'Ashley'),1,1.4352350197344816e-05
('Lady', 'Ashley', 'I'),1,1.4352350197344816e-05
('Ashley', 'I', 'lit'),1,1.4352350197344816e-05
('lit', 'the', 'lamp'),1,1.4352350197344816e-05
('the', 'lamp', 'beside'),1,1.4352350197344816e-05
('lamp', 'beside', 'the'),1,1.4352350197344816e-05
('the', 'bed', 'turned'),1,1.4352350197344816e-05
('bed', 'turned', 'off'),1,1.4352350197344816e-05
('the', 'gas', 'and'),1,1.4352350197344816e-05
('gas', 'and', 'opened'),1,1.4352350197344816e-05
('and', 'opened', 'the'),1,1.4352350197344816e-05
('opened', 'the', 'wide'),1,1.4352350197344816e-05
('the', 'wide', 'windows'),1,1.4352350197344816e-05
('wide', 'windows', 'The'),1,1.4352350197344816e-05
('windows', 'The', 'bed'),1,1.4352350197344816e-05
('The', 'bed', 'was'),1,1.4352350197344816e-05
('bed', 'was', 'far'),1,1.4352350197344816e-05
('was', 'far', 'back'),1,1.4352350197344816e-05
('far', 'back', 'from'),1,1.4352350197344816e-05
('from', 'the', 'windows'),1,1.4352350197344816e-05
('the', 'windows', 'and'),1,1.4352350197344816e-05
('windows', 'and', 'I'),1,1.4352350197344816e-05
('I', 'sat', 'with'),1,1.4352350197344816e-05
('sat', 'with', 'the'),1,1.4352350197344816e-05
('with', 'the', 'windows'),1,1.4352350197344816e-05
('the', 'windows', 'open'),1,1.4352350197344816e-05
('windows', 'open', 'and'),1,1.4352350197344816e-05
('open', 'and', 'undressed'),1,1.4352350197344816e-05
('and', 'undressed', 'by'),1,1.4352350197344816e-05
('undressed', 'by', 'the'),1,1.4352350197344816e-05
('by', 'the', 'bed'),1,1.4352350197344816e-05
('the', 'bed', 'Outside'),1,1.4352350197344816e-05
('bed', 'Outside', 'a'),1,1.4352350197344816e-05
('Outside', 'a', 'night'),1,1.4352350197344816e-05
('a', 'night', 'train'),1,1.4352350197344816e-05
('night', 'train', 'running'),1,1.4352350197344816e-05
('train', 'running', 'on'),1,1.4352350197344816e-05
('running', 'on', 'the'),1,1.4352350197344816e-05
('on', 'the', 'street-car'),1,1.4352350197344816e-05
('the', 'street-car', 'tracks'),1,1.4352350197344816e-05
('street-car', 'tracks', 'went'),1,1.4352350197344816e-05
('tracks', 'went', 'by'),1,1.4352350197344816e-05
('went', 'by', 'carrying'),1,1.4352350197344816e-05
('by', 'carrying', 'vegetables'),1,1.4352350197344816e-05
('carrying', 'vegetables', 'to'),1,1.4352350197344816e-05
('vegetables', 'to', 'the'),1,1.4352350197344816e-05
('to', 'the', 'markets'),1,1.4352350197344816e-05
('the', 'markets', 'They'),1,1.4352350197344816e-05
('markets', 'They', 'were'),1,1.4352350197344816e-05
('They', 'were', 'noisy'),1,1.4352350197344816e-05
('were', 'noisy', 'at'),1,1.4352350197344816e-05
('noisy', 'at', 'night'),1,1.4352350197344816e-05
('at', 'night', 'when'),1,1.4352350197344816e-05
('night', 'when', 'you'),1,1.4352350197344816e-05
('when', 'you', 'could'),1,1.4352350197344816e-05
('not', 'sleep', 'Undressing'),1,1.4352350197344816e-05
('sleep', 'Undressing', 'I'),1,1.4352350197344816e-05
('Undressing', 'I', 'looked'),1,1.4352350197344816e-05
('looked', 'at', 'myself'),1,1.4352350197344816e-05
('at', 'myself', 'in'),1,1.4352350197344816e-05
('in', 'the', 'mirror'),1,1.4352350197344816e-05
('the', 'mirror', 'of'),1,1.4352350197344816e-05
('mirror', 'of', 'the'),1,1.4352350197344816e-05
('big', 'armoire', 'beside'),1,1.4352350197344816e-05
('armoire', 'beside', 'the'),1,1.4352350197344816e-05
('the', 'bed', 'That'),1,1.4352350197344816e-05
('bed', 'That', 'was'),1,1.4352350197344816e-05
('was', 'a', 'typically'),1,1.4352350197344816e-05
('a', 'typically', 'French'),1,1.4352350197344816e-05
('typically', 'French', 'way'),1,1.4352350197344816e-05
('French', 'way', 'to'),1,1.4352350197344816e-05
('way', 'to', 'furnish'),1,1.4352350197344816e-05
('to', 'furnish', 'a'),1,1.4352350197344816e-05
('furnish', 'a', 'room'),1,1.4352350197344816e-05
('a', 'room', 'Practical'),1,1.4352350197344816e-05
('room', 'Practical', 'too'),1,1.4352350197344816e-05
('Practical', 'too', 'I'),1,1.4352350197344816e-05
('too', 'I', 'suppose'),1,1.4352350197344816e-05
('I', 'suppose', 'Of'),1,1.4352350197344816e-05
('suppose', 'Of', 'all'),1,1.4352350197344816e-05
('Of', 'all', 'the'),1,1.4352350197344816e-05
('all', 'the', 'ways'),1,1.4352350197344816e-05
('the', 'ways', 'to'),1,1.4352350197344816e-05
('ways', 'to', 'be'),1,1.4352350197344816e-05
('be', 'wounded', 'I'),1,1.4352350197344816e-05
('wounded', 'I', 'suppose'),1,1.4352350197344816e-05
('suppose', 'it', 'was'),1,1.4352350197344816e-05
('it', 'was', 'funny'),1,1.4352350197344816e-05
('was', 'funny', 'I'),1,1.4352350197344816e-05
('funny', 'I', 'put'),1,1.4352350197344816e-05
('on', 'my', 'pajamas'),1,1.4352350197344816e-05
('my', 'pajamas', 'and'),1,1.4352350197344816e-05
('pajamas', 'and', 'got'),1,1.4352350197344816e-05
('had', 'the', 'two'),1,1.4352350197344816e-05
('the', 'two', 'bull-fight'),1,1.4352350197344816e-05
('two', 'bull-fight', 'papers'),1,1.4352350197344816e-05
('bull-fight', 'papers', 'and'),1,1.4352350197344816e-05
('papers', 'and', 'I'),1,1.4352350197344816e-05
('I', 'took', 'their'),1,1.4352350197344816e-05
('took', 'their', 'wrappers'),1,1.4352350197344816e-05
('their', 'wrappers', 'off'),1,1.4352350197344816e-05
('wrappers', 'off', 'One'),1,1.4352350197344816e-05
('off', 'One', 'was'),1,1.4352350197344816e-05
('One', 'was', 'orange'),1,1.4352350197344816e-05
('was', 'orange', 'The'),1,1.4352350197344816e-05
('orange', 'The', 'other'),1,1.4352350197344816e-05
('The', 'other', 'yellow'),1,1.4352350197344816e-05
('other', 'yellow', 'They'),1,1.4352350197344816e-05
('yellow', 'They', 'would'),1,1.4352350197344816e-05
('They', 'would', 'both'),1,1.4352350197344816e-05
('would', 'both', 'have'),1,1.4352350197344816e-05
('both', 'have', 'the'),1,1.4352350197344816e-05
('the', 'same', 'news'),1,1.4352350197344816e-05
('same', 'news', 'so'),1,1.4352350197344816e-05
('news', 'so', 'whichever'),1,1.4352350197344816e-05
('so', 'whichever', 'I'),1,1.4352350197344816e-05
('whichever', 'I', 'read'),1,1.4352350197344816e-05
('I', 'read', 'first'),1,1.4352350197344816e-05
('read', 'first', 'would'),1,1.4352350197344816e-05
('first', 'would', 'spoil'),1,1.4352350197344816e-05
('would', 'spoil', 'the'),1,1.4352350197344816e-05
('spoil', 'the', 'other'),1,1.4352350197344816e-05
('the', 'other', 'Le'),1,1.4352350197344816e-05
('other', 'Le', 'Toril'),1,1.4352350197344816e-05
('Le', 'Toril', 'was'),1,1.4352350197344816e-05
('Toril', 'was', 'the'),1,1.4352350197344816e-05
('was', 'the', 'better'),1,1.4352350197344816e-05
('the', 'better', 'paper'),1,1.4352350197344816e-05
('better', 'paper', 'so'),1,1.4352350197344816e-05
('paper', 'so', 'I'),1,1.4352350197344816e-05
('so', 'I', 'started'),1,1.4352350197344816e-05
('read', 'it', 'I'),1,1.4352350197344816e-05
('it', 'I', 'read'),1,1.4352350197344816e-05
('read', 'it', 'all'),1,1.4352350197344816e-05
('it', 'all', 'the'),1,1.4352350197344816e-05
('the', 'way', 'through'),1,1.4352350197344816e-05
('way', 'through', 'including'),1,1.4352350197344816e-05
('through', 'including', 'the'),1,1.4352350197344816e-05
('including', 'the', 'Petite'),1,1.4352350197344816e-05
('the', 'Petite', 'Correspondance'),1,1.4352350197344816e-05
('Petite', 'Correspondance', 'and'),1,1.4352350197344816e-05
('Correspondance', 'and', 'the'),1,1.4352350197344816e-05
('and', 'the', 'Cornigrams'),1,1.4352350197344816e-05
('the', 'Cornigrams', 'I'),1,1.4352350197344816e-05
('Cornigrams', 'I', 'blew'),1,1.4352350197344816e-05
('I', 'blew', 'out'),1,1.4352350197344816e-05
('blew', 'out', 'the'),1,1.4352350197344816e-05
('out', 'the', 'lamp'),1,1.4352350197344816e-05
('the', 'lamp', 'Perhaps'),1,1.4352350197344816e-05
('lamp', 'Perhaps', 'I'),1,1.4352350197344816e-05
('Perhaps', 'I', 'would'),1,1.4352350197344816e-05
('would', 'be', 'able'),1,1.4352350197344816e-05
('able', 'to', 'sleep'),1,1.4352350197344816e-05
('to', 'sleep', 'My'),1,1.4352350197344816e-05
('sleep', 'My', 'head'),1,1.4352350197344816e-05
('My', 'head', 'started'),1,1.4352350197344816e-05
('head', 'started', 'to'),1,1.4352350197344816e-05
('to', 'work', 'The'),1,1.4352350197344816e-05
('work', 'The', 'old'),1,1.4352350197344816e-05
('The', 'old', 'grievance'),1,1.4352350197344816e-05
('old', 'grievance', 'Well'),1,1.4352350197344816e-05
('grievance', 'Well', 'it'),1,1.4352350197344816e-05
('was', 'a', 'rotten'),1,1.4352350197344816e-05
('a', 'rotten', 'way'),1,1.4352350197344816e-05
('rotten', 'way', 'to'),1,1.4352350197344816e-05
('way', 'to', 'be'),1,1.4352350197344816e-05
('be', 'wounded', 'and'),1,1.4352350197344816e-05
('wounded', 'and', 'flying'),1,1.4352350197344816e-05
('and', 'flying', 'on'),1,1.4352350197344816e-05
('flying', 'on', 'a'),1,1.4352350197344816e-05
('on', 'a', 'joke'),1,1.4352350197344816e-05
('a', 'joke', 'front'),1,1.4352350197344816e-05
('joke', 'front', 'like'),1,1.4352350197344816e-05
('front', 'like', 'the'),1,1.4352350197344816e-05
('like', 'the', 'Italian'),1,1.4352350197344816e-05
('the', 'Italian', 'In'),1,1.4352350197344816e-05
('Italian', 'In', 'the'),1,1.4352350197344816e-05
('In', 'the', 'Italian'),1,1.4352350197344816e-05
('the', 'Italian', 'hospital'),1,1.4352350197344816e-05
('Italian', 'hospital', 'we'),1,1.4352350197344816e-05
('hospital', 'we', 'were'),1,1.4352350197344816e-05
('going', 'to', 'form'),1,1.4352350197344816e-05
('to', 'form', 'a'),1,1.4352350197344816e-05
('form', 'a', 'society'),1,1.4352350197344816e-05
('a', 'society', 'It'),1,1.4352350197344816e-05
('society', 'It', 'had'),1,1.4352350197344816e-05
('funny', 'name', 'in'),1,1.4352350197344816e-05
('name', 'in', 'Italian'),1,1.4352350197344816e-05
('in', 'Italian', 'I'),1,1.4352350197344816e-05
('Italian', 'I', 'wonder'),1,1.4352350197344816e-05
('I', 'wonder', 'what'),1,1.4352350197344816e-05
('wonder', 'what', 'became'),1,1.4352350197344816e-05
('what', 'became', 'of'),1,1.4352350197344816e-05
('of', 'the', 'others'),1,1.4352350197344816e-05
('the', 'others', 'the'),1,1.4352350197344816e-05
('others', 'the', 'Italians'),1,1.4352350197344816e-05
('the', 'Italians', 'That'),1,1.4352350197344816e-05
('Italians', 'That', 'was'),1,1.4352350197344816e-05
('in', 'the', 'Ospedale'),1,1.4352350197344816e-05
('the', 'Ospedale', 'Maggiore'),1,1.4352350197344816e-05
('Ospedale', 'Maggiore', 'in'),1,1.4352350197344816e-05
('Maggiore', 'in', 'Milano'),1,1.4352350197344816e-05
('in', 'Milano', 'Padiglione'),1,1.4352350197344816e-05
('Milano', 'Padiglione', 'Ponte'),1,1.4352350197344816e-05
('Padiglione', 'Ponte', 'The'),1,1.4352350197344816e-05
('Ponte', 'The', 'next'),1,1.4352350197344816e-05
('The', 'next', 'building'),1,1.4352350197344816e-05
('next', 'building', 'was'),1,1.4352350197344816e-05
('building', 'was', 'the'),1,1.4352350197344816e-05
('was', 'the', 'Padiglione'),1,1.4352350197344816e-05
('the', 'Padiglione', 'Zonda'),1,1.4352350197344816e-05
('Padiglione', 'Zonda', 'There'),1,1.4352350197344816e-05
('Zonda', 'There', 'was'),1,1.4352350197344816e-05
('was', 'a', 'statue'),1,1.4352350197344816e-05
('statue', 'of', 'Ponte'),1,1.4352350197344816e-05
('of', 'Ponte', 'or'),1,1.4352350197344816e-05
('Ponte', 'or', 'maybe'),1,1.4352350197344816e-05
('or', 'maybe', 'it'),1,1.4352350197344816e-05
('maybe', 'it', 'was'),1,1.4352350197344816e-05
('it', 'was', 'Zonda'),1,1.4352350197344816e-05
('was', 'Zonda', 'That'),1,1.4352350197344816e-05
('Zonda', 'That', 'was'),1,1.4352350197344816e-05
('That', 'was', 'where'),1,1.4352350197344816e-05
('was', 'where', 'the'),1,1.4352350197344816e-05
('where', 'the', 'liaison'),1,1.4352350197344816e-05
('the', 'liaison', 'colonel'),1,1.4352350197344816e-05
('liaison', 'colonel', 'came'),1,1.4352350197344816e-05
('colonel', 'came', 'to'),1,1.4352350197344816e-05
('came', 'to', 'visit'),1,1.4352350197344816e-05
('to', 'visit', 'me'),1,1.4352350197344816e-05
('visit', 'me', 'That'),1,1.4352350197344816e-05
('me', 'That', 'was'),1,1.4352350197344816e-05
('That', 'was', 'funny'),1,1.4352350197344816e-05
('was', 'funny', 'That'),1,1.4352350197344816e-05
('funny', 'That', 'was'),1,1.4352350197344816e-05
('That', 'was', 'about'),1,1.4352350197344816e-05
('was', 'about', 'the'),1,1.4352350197344816e-05
('about', 'the', 'first'),1,1.4352350197344816e-05
('the', 'first', 'funny'),1,1.4352350197344816e-05
('first', 'funny', 'thing'),1,1.4352350197344816e-05
('funny', 'thing', 'I'),1,1.4352350197344816e-05
('thing', 'I', 'was'),1,1.4352350197344816e-05
('was', 'all', 'bandaged'),1,1.4352350197344816e-05
('all', 'bandaged', 'up'),1,1.4352350197344816e-05
('bandaged', 'up', 'But'),1,1.4352350197344816e-05
('up', 'But', 'they'),1,1.4352350197344816e-05
('But', 'they', 'had'),1,1.4352350197344816e-05
('they', 'had', 'told'),1,1.4352350197344816e-05
('told', 'him', 'about'),1,1.4352350197344816e-05
('him', 'about', 'it'),1,1.4352350197344816e-05
('about', 'it', 'Then'),1,1.4352350197344816e-05
('it', 'Then', 'he'),1,1.4352350197344816e-05
('Then', 'he', 'made'),1,1.4352350197344816e-05
('he', 'made', 'that'),1,1.4352350197344816e-05
('made', 'that', 'wonderful'),1,1.4352350197344816e-05
('that', 'wonderful', 'speech'),1,1.4352350197344816e-05
('wonderful', 'speech', 'You'),1,1.4352350197344816e-05
('speech', 'You', 'a'),1,1.4352350197344816e-05
('You', 'a', 'foreigner'),1,1.4352350197344816e-05
('a', 'foreigner', 'an'),1,1.4352350197344816e-05
('foreigner', 'an', 'Englishman'),1,1.4352350197344816e-05
